city,No,Kota,Eksperimen,MAE,RMSE,MSE,MAPE(%),R2,LAGS,ROLLS,Train_Time,CV_Gap
Kota_Tual,5,Kota Tual,lag7,73.466,132.1089,17452.752,0.32,0.9726,"[1, 7]",[],00:00:05,7
Kota_Tual,6,Kota Tual,lag1_roll7,92.0231,137.7247,18968.0926,0.4,0.9702,[1],[7],00:00:05,7
Kota_Tual,7,Kota Tual,lag1,97.8407,143.8651,20697.1803,0.43,0.9675,[1],[],00:00:04,1
Kota_Tual,8,Kota Tual,lag30_roll7,95.4213,145.8471,21271.3627,0.42,0.9666,"[1, 30]",[7],00:00:06,30
Kota_Tual,9,Kota Tual,lag30_roll30,115.5799,148.9492,22185.8493,0.5,0.9652,"[1, 30]",[30],00:00:04,30
Kota_Tual,10,Kota Tual,lag30,98.9841,149.8171,22445.1775,0.43,0.9648,"[1, 30]",[],00:00:04,30
Kota_Tual,11,Kota Tual,lag14,111.3181,150.0379,22511.3663,0.49,0.9647,"[1, 14]",[],00:00:04,14
Kota_Tual,12,Kota Tual,lag14_roll7,104.0928,157.2053,24713.5016,0.46,0.9612,"[1, 14]",[7],00:01:02,14
Kota_Watampone,1,Kota Watampone,lag1_roll30,72.1083,103.6088,10734.7819,0.39,0.9681,[1],[30],00:00:04,30
Kota_Watampone,2,Kota Watampone,lag7_roll30,72.272,103.9258,10800.5665,0.39,0.9679,"[1, 7]",[30],00:00:04,30
Kota_Watampone,3,Kota Watampone,lag14_roll30,72.5668,104.0076,10817.5754,0.39,0.9679,"[1, 14]",[30],00:00:04,30
Kota_Watampone,4,Kota Watampone,lag30_roll7,74.9358,112.1378,12574.8897,0.4,0.9626,"[1, 30]",[7],00:00:04,30
Kota_Watampone,5,Kota Watampone,lag14_roll7,80.8703,119.2263,14214.9151,0.43,0.9578,"[1, 14]",[7],00:00:04,14
Kota_Watampone,6,Kota Watampone,lag30,81.4123,121.2717,14706.8302,0.43,0.9563,"[1, 30]",[],00:00:04,30
Kota_Watampone,7,Kota Watampone,lag30_roll30,82.5446,123.1258,15159.9698,0.44,0.955,"[1, 30]",[30],00:00:04,30
Kota_Watampone,8,Kota Watampone,lag7,89.9334,126.4075,15978.8532,0.48,0.9525,"[1, 7]",[],00:00:04,7
Kota_Watampone,9,Kota Watampone,lag1_roll7,153.4636,184.9491,34206.1844,0.83,0.8984,[1],[7],00:00:03,7
Kota_Watampone,10,Kota Watampone,lag1,176.1666,200.5637,40225.7856,0.95,0.8805,[1],[],00:00:04,1
Kota_Watampone,11,Kota Watampone,lag7_roll7,174.2618,201.475,40592.1619,0.94,0.8794,"[1, 7]",[7],00:00:04,7
Kota_Watampone,12,Kota Watampone,lag14,177.8642,203.7125,41498.7625,0.96,0.8767,"[1, 14]",[],00:00:04,14
Kota_Yogyakarta,1,Kota Yogyakarta,lag1_roll7,45.6276,71.0718,5051.1949,0.24,0.9918,[1],[7],00:00:03,7
Kota_Yogyakarta,2,Kota Yogyakarta,lag7_roll7,64.8386,86.0736,7408.657,0.34,0.988,"[1, 7]",[7],00:00:03,7
Kota_Yogyakarta,3,Kota Yogyakarta,lag14_roll7,71.5086,92.1862,8498.2995,0.37,0.9863,"[1, 14]",[7],00:00:03,14
Kota_Yogyakarta,4,Kota Yogyakarta,lag7,73.5353,92.9094,8632.1526,0.38,0.986,"[1, 7]",[],00:00:03,7
Kota_Yogyakarta,5,Kota Yogyakarta,lag30,86.0313,103.3748,10686.3523,0.45,0.9827,"[1, 30]",[],00:00:03,30
Kota_Yogyakarta,6,Kota Yogyakarta,lag30_roll30,86.7025,104.1488,10846.9798,0.45,0.9825,"[1, 30]",[30],00:00:03,30
Kota_Yogyakarta,7,Kota Yogyakarta,lag1,81.3551,104.5844,10937.8982,0.42,0.9823,[1],[],00:00:03,1
Kota_Yogyakarta,8,Kota Yogyakarta,lag30_roll7,87.082,104.9017,11004.3693,0.45,0.9822,"[1, 30]",[7],00:00:03,30
Kota_Yogyakarta,9,Kota Yogyakarta,lag14,90.6447,109.1672,11917.473,0.47,0.9807,"[1, 14]",[],00:00:03,14
Kota_Yogyakarta,10,Kota Yogyakarta,lag1_roll30,88.1987,111.7055,12478.1181,0.46,0.9798,[1],[30],00:00:03,30
Kota_Yogyakarta,11,Kota Yogyakarta,lag14_roll30,94.203,112.6216,12683.6261,0.49,0.9795,"[1, 14]",[30],00:00:03,30
Kota_Yogyakarta,12,Kota Yogyakarta,lag7_roll30,95.8016,113.2331,12821.739,0.5,0.9793,"[1, 7]",[30],00:00:03,30
