city,No,Kota,Eksperimen,LAGS,ROLLS,CV_best_R2,learning_rate,max_depth,max_iter,l2_regularization,min_samples_leaf,Test_R2,Train_Time,CV_Gap
Kota_Sukabumi,9,Kota Sukabumi,lag14_roll7,"[1, 14]",[7],0.079278,0.03,3,300,0.001,30,0.9744,00:00:05,14
Kota_Sukabumi,10,Kota Sukabumi,lag7_roll7,"[1, 7]",[7],0.057748,0.03,2,150,0.001,30,0.9733,00:00:05,7
Kota_Sukabumi,11,Kota Sukabumi,lag1_roll7,[1],[7],0.089924,0.03,2,300,0.0,30,0.9724,00:00:05,7
Kota_Sukabumi,12,Kota Sukabumi,lag1,[1],[],0.047228,0.01,2,300,0.001,10,0.894,00:00:04,1
Kota_Sumenep,1,Kota Sumenep,lag1_roll7,[1],[7],0.185105,0.05,3,150,0.0,30,0.9848,00:00:05,7
Kota_Sumenep,2,Kota Sumenep,lag1_roll30,[1],[30],0.132835,0.03,1,450,0.0,10,0.9691,00:00:04,30
Kota_Sumenep,3,Kota Sumenep,lag7_roll30,"[1, 7]",[30],0.134613,0.05,1,300,0.0,10,0.9634,00:00:05,30
Kota_Sumenep,4,Kota Sumenep,lag14_roll30,"[1, 14]",[30],0.127549,0.05,1,300,0.0,10,0.9625,00:00:05,30
Kota_Sumenep,5,Kota Sumenep,lag30,"[1, 30]",[],0.104822,0.05,1,300,0.0,10,0.961,00:00:04,30
Kota_Sumenep,6,Kota Sumenep,lag30_roll7,"[1, 30]",[7],0.108968,0.05,1,300,0.001,10,0.9603,00:00:05,30
Kota_Sumenep,7,Kota Sumenep,lag30_roll30,"[1, 30]",[30],0.103109,0.05,1,300,0.0,10,0.9592,00:00:04,30
Kota_Sumenep,8,Kota Sumenep,lag14_roll7,"[1, 14]",[7],0.205666,0.05,3,150,0.001,30,0.9528,00:00:04,14
Kota_Sumenep,9,Kota Sumenep,lag14,"[1, 14]",[],0.214818,0.05,3,450,0.001,30,0.9444,00:00:04,14
Kota_Sumenep,10,Kota Sumenep,lag7,"[1, 7]",[],0.162055,0.03,3,150,0.001,30,0.9335,00:00:05,7
Kota_Sumenep,11,Kota Sumenep,lag7_roll7,"[1, 7]",[7],0.162741,0.01,3,450,0.0,30,0.9308,00:00:05,7
Kota_Sumenep,12,Kota Sumenep,lag1,[1],[],0.169415,0.03,3,150,0.001,30,0.904,00:00:05,1
Kota_Surabaya,1,Kota Surabaya,lag1_roll30,[1],[30],0.011795,0.03,1,450,0.001,10,0.9914,00:00:05,30
Kota_Surabaya,2,Kota Surabaya,lag7_roll30,"[1, 7]",[30],0.015195,0.03,1,450,0.0,10,0.9914,00:00:05,30
Kota_Surabaya,3,Kota Surabaya,lag14,"[1, 14]",[],0.167893,0.01,3,450,0.001,30,0.9895,00:00:05,14
Kota_Surabaya,4,Kota Surabaya,lag14_roll7,"[1, 14]",[7],0.169864,0.01,3,450,0.001,30,0.9893,00:00:05,14
Kota_Surabaya,5,Kota Surabaya,lag30_roll7,"[1, 30]",[7],0.092372,0.03,1,450,0.001,10,0.9887,00:00:05,30
Kota_Surabaya,6,Kota Surabaya,lag1_roll7,[1],[7],0.155878,0.01,3,450,0.0,30,0.9885,00:00:06,7
Kota_Surabaya,7,Kota Surabaya,lag14_roll30,"[1, 14]",[30],0.009852,0.03,1,300,0.0,10,0.9883,00:00:05,30
Kota_Surabaya,8,Kota Surabaya,lag30_roll30,"[1, 30]",[30],0.095442,0.05,2,300,0.0,10,0.9849,00:00:04,30
Kota_Surabaya,9,Kota Surabaya,lag30,"[1, 30]",[],0.104416,0.05,2,300,0.001,10,0.9813,00:00:05,30
Kota_Surabaya,10,Kota Surabaya,lag7_roll7,"[1, 7]",[7],0.146515,0.01,3,300,0.001,30,0.9547,00:00:06,7
Kota_Surabaya,11,Kota Surabaya,lag7,"[1, 7]",[],0.144862,0.01,3,300,0.0,30,0.9546,00:00:05,7
Kota_Surabaya,12,Kota Surabaya,lag1,[1],[],0.147039,0.01,1,450,0.0,30,0.9082,00:00:06,1
Kota_Surakarta_(Solo),1,Kota Surakarta (Solo),lag1_roll7,[1],[7],0.230483,0.05,3,150,0.001,10,0.984,00:00:05,7
Kota_Surakarta_(Solo),2,Kota Surakarta (Solo),lag1_roll30,[1],[30],0.161135,0.03,1,450,0.0,10,0.9784,00:00:05,30
Kota_Surakarta_(Solo),3,Kota Surakarta (Solo),lag14_roll30,"[1, 14]",[30],0.154336,0.03,1,450,0.001,10,0.9783,00:00:05,30
Kota_Surakarta_(Solo),4,Kota Surakarta (Solo),lag7_roll30,"[1, 7]",[30],0.162029,0.03,1,450,0.0,10,0.9779,00:00:05,30
Kota_Surakarta_(Solo),5,Kota Surakarta (Solo),lag7_roll7,"[1, 7]",[7],0.231223,0.03,2,150,0.001,10,0.9767,00:00:04,7
Kota_Surakarta_(Solo),6,Kota Surakarta (Solo),lag7,"[1, 7]",[],0.234233,0.01,2,450,0.001,10,0.9763,00:00:04,7
Kota_Surakarta_(Solo),7,Kota Surakarta (Solo),lag30_roll7,"[1, 30]",[7],0.147494,0.03,1,450,0.0,10,0.972,00:00:05,30
Kota_Surakarta_(Solo),8,Kota Surakarta (Solo),lag30,"[1, 30]",[],0.12375,0.03,1,450,0.0,10,0.971,00:00:05,30
Kota_Surakarta_(Solo),9,Kota Surakarta (Solo),lag30_roll30,"[1, 30]",[30],0.145672,0.03,1,450,0.0,10,0.9709,00:00:05,30
Kota_Surakarta_(Solo),10,Kota Surakarta (Solo),lag14_roll7,"[1, 14]",[7],0.191783,0.03,3,300,0.001,10,0.965,00:00:05,14
Kota_Surakarta_(Solo),11,Kota Surakarta (Solo),lag1,[1],[],0.192425,0.01,3,450,0.0,10,0.9611,00:00:05,1
Kota_Surakarta_(Solo),12,Kota Surakarta (Solo),lag14,"[1, 14]",[],0.199016,0.03,3,150,0.001,10,0.9556,00:00:04,14
Kota_Tanggerang,1,Kota Tanggerang,lag30_roll7,"[1, 30]",[7],-0.056001,0.05,1,450,0.0,10,0.8915,00:00:05,30
Kota_Tanggerang,2,Kota Tanggerang,lag14_roll30,"[1, 14]",[30],-0.032675,0.05,1,300,0.0,10,0.8897,00:00:04,30
Kota_Tanggerang,3,Kota Tanggerang,lag30_roll30,"[1, 30]",[30],-0.057241,0.05,1,300,0.0,10,0.8866,00:00:04,30
Kota_Tanggerang,4,Kota Tanggerang,lag30,"[1, 30]",[],-0.05676,0.03,2,450,0.001,10,0.8864,00:00:05,30
Kota_Tanggerang,5,Kota Tanggerang,lag7_roll7,"[1, 7]",[7],0.01592,0.05,3,300,0.001,30,0.8856,00:00:05,7
Kota_Tanggerang,6,Kota Tanggerang,lag7,"[1, 7]",[],0.014178,0.03,3,300,0.001,30,0.8835,00:00:04,7
Kota_Tanggerang,7,Kota Tanggerang,lag1,[1],[],0.028035,0.05,2,300,0.0,30,0.8786,00:00:05,1
Kota_Tanggerang,8,Kota Tanggerang,lag14_roll7,"[1, 14]",[7],0.009706,0.05,3,300,0.0,30,0.8711,00:00:04,14
Kota_Tanggerang,9,Kota Tanggerang,lag1_roll7,[1],[7],0.022532,0.05,3,450,0.001,30,0.8647,00:00:05,7
Kota_Tanggerang,10,Kota Tanggerang,lag7_roll30,"[1, 7]",[30],-0.027349,0.05,2,150,0.0,10,0.8641,00:00:04,30
Kota_Tanggerang,11,Kota Tanggerang,lag1_roll30,[1],[30],-0.027912,0.05,2,150,0.001,10,0.8611,00:00:04,30
Kota_Tanggerang,12,Kota Tanggerang,lag14,"[1, 14]",[],0.004188,0.05,3,300,0.001,30,0.8609,00:00:04,14
Kota_Tanjung,1,Kota Tanjung,lag7_roll30,"[1, 7]",[30],-0.278846,0.01,3,300,0.0,30,0.9691,00:00:04,30
Kota_Tanjung,2,Kota Tanjung,lag14_roll30,"[1, 14]",[30],-0.281936,0.01,3,300,0.0,30,0.969,00:00:04,30
Kota_Tanjung,3,Kota Tanjung,lag1_roll30,[1],[30],-0.25965,0.01,3,300,0.001,30,0.9689,00:00:04,30
Kota_Tanjung,4,Kota Tanjung,lag1_roll7,[1],[7],-0.307123,0.01,3,300,0.001,30,0.964,00:00:05,7
Kota_Tanjung,5,Kota Tanjung,lag14,"[1, 14]",[],-0.318822,0.01,3,300,0.001,30,0.9619,00:00:05,14
Kota_Tanjung,6,Kota Tanjung,lag30,"[1, 30]",[],-0.401397,0.01,3,300,0.0,30,0.9609,00:00:05,30
Kota_Tanjung,7,Kota Tanjung,lag30_roll30,"[1, 30]",[30],-0.384261,0.01,3,300,0.0,30,0.9609,00:00:05,30
Kota_Tanjung,8,Kota Tanjung,lag1,[1],[],-0.247937,0.01,3,300,0.0,10,0.96,00:00:05,1
Kota_Tanjung,9,Kota Tanjung,lag7,"[1, 7]",[],-0.215735,0.01,3,300,0.001,10,0.9594,00:00:05,7
Kota_Tanjung,10,Kota Tanjung,lag30_roll7,"[1, 30]",[7],-0.405848,0.01,3,300,0.001,30,0.9563,00:00:04,30
Kota_Tanjung,11,Kota Tanjung,lag7_roll7,"[1, 7]",[7],-0.205211,0.01,3,300,0.001,10,0.9562,00:00:04,7
Kota_Tanjung,12,Kota Tanjung,lag14_roll7,"[1, 14]",[7],-0.334433,0.01,3,300,0.001,30,0.9556,00:00:05,14
Kota_Tanjung_Pandan,1,Kota Tanjung Pandan,lag14_roll7,"[1, 14]",[7],0.222712,0.03,1,450,0.001,30,0.9789,00:00:04,14
Kota_Tanjung_Pandan,2,Kota Tanjung Pandan,lag14,"[1, 14]",[],0.220956,0.03,1,450,0.0,30,0.9776,00:00:04,14
Kota_Tanjung_Pandan,3,Kota Tanjung Pandan,lag7,"[1, 7]",[],0.23176,0.01,2,300,0.0,10,0.9457,00:00:04,7
Kota_Tanjung_Pandan,4,Kota Tanjung Pandan,lag1,[1],[],0.263097,0.01,2,300,0.0,10,0.9451,00:00:04,1
Kota_Tanjung_Pandan,5,Kota Tanjung Pandan,lag7_roll7,"[1, 7]",[7],0.229004,0.01,2,300,0.0,10,0.9434,00:00:04,7
Kota_Tanjung_Pandan,6,Kota Tanjung Pandan,lag30_roll7,"[1, 30]",[7],0.187896,0.05,1,150,0.0,10,0.9164,00:00:04,30
Kota_Tanjung_Pandan,7,Kota Tanjung Pandan,lag30,"[1, 30]",[],0.183106,0.05,1,150,0.001,10,0.9163,00:00:04,30
Kota_Tanjung_Pandan,8,Kota Tanjung Pandan,lag30_roll30,"[1, 30]",[30],0.188615,0.05,1,150,0.0,10,0.916,00:00:04,30
Kota_Tanjung_Pandan,9,Kota Tanjung Pandan,lag1_roll30,[1],[30],0.218105,0.03,1,300,0.0,10,0.9141,00:00:04,30
Kota_Tanjung_Pandan,10,Kota Tanjung Pandan,lag7_roll30,"[1, 7]",[30],0.218347,0.03,1,300,0.0,10,0.9141,00:00:04,30
Kota_Tanjung_Pandan,11,Kota Tanjung Pandan,lag14_roll30,"[1, 14]",[30],0.217924,0.03,1,300,0.001,10,0.9141,00:00:04,30
Kota_Tanjung_Pandan,12,Kota Tanjung Pandan,lag1_roll7,[1],[7],0.249155,0.01,3,300,0.0,10,0.9049,00:00:04,7
Kota_Tanjung_Pinang,1,Kota Tanjung Pinang,lag14_roll7,"[1, 14]",[7],0.222712,0.03,1,450,0.001,30,0.9789,00:00:04,14
Kota_Tanjung_Pinang,2,Kota Tanjung Pinang,lag14,"[1, 14]",[],0.220956,0.03,1,450,0.0,30,0.9776,00:00:04,14
Kota_Tanjung_Pinang,3,Kota Tanjung Pinang,lag7,"[1, 7]",[],0.23176,0.01,2,300,0.0,10,0.9457,00:00:04,7
Kota_Tanjung_Pinang,4,Kota Tanjung Pinang,lag1,[1],[],0.263097,0.01,2,300,0.0,10,0.9451,00:00:04,1
Kota_Tanjung_Pinang,5,Kota Tanjung Pinang,lag7_roll7,"[1, 7]",[7],0.229004,0.01,2,300,0.0,10,0.9434,00:00:04,7
Kota_Tanjung_Pinang,6,Kota Tanjung Pinang,lag30_roll7,"[1, 30]",[7],0.187896,0.05,1,150,0.0,10,0.9164,00:00:04,30
Kota_Tanjung_Pinang,7,Kota Tanjung Pinang,lag30,"[1, 30]",[],0.183106,0.05,1,150,0.001,10,0.9163,00:00:04,30
Kota_Tanjung_Pinang,8,Kota Tanjung Pinang,lag30_roll30,"[1, 30]",[30],0.188615,0.05,1,150,0.0,10,0.916,00:00:04,30
Kota_Tanjung_Pinang,9,Kota Tanjung Pinang,lag1_roll30,[1],[30],0.218105,0.03,1,300,0.0,10,0.9141,00:00:04,30
Kota_Tanjung_Pinang,10,Kota Tanjung Pinang,lag7_roll30,"[1, 7]",[30],0.218347,0.03,1,300,0.0,10,0.9141,00:00:04,30
Kota_Tanjung_Pinang,11,Kota Tanjung Pinang,lag14_roll30,"[1, 14]",[30],0.217924,0.03,1,300,0.001,10,0.9141,00:00:04,30
Kota_Tanjung_Pinang,12,Kota Tanjung Pinang,lag1_roll7,[1],[7],0.249155,0.01,3,300,0.0,10,0.9049,00:00:04,7
Kota_Tarakan,1,Kota Tarakan,lag1_roll30,[1],[30],-0.047259,0.03,1,450,0.001,10,0.9647,00:00:05,30
Kota_Tarakan,2,Kota Tarakan,lag14_roll30,"[1, 14]",[30],-0.048924,0.03,1,450,0.0,10,0.9599,00:00:05,30
Kota_Tarakan,3,Kota Tarakan,lag7_roll30,"[1, 7]",[30],-0.046541,0.03,1,450,0.001,10,0.9551,00:00:05,30
Kota_Tarakan,4,Kota Tarakan,lag7,"[1, 7]",[],0.100986,0.05,2,450,0.0,30,0.9477,00:00:04,7
Kota_Tarakan,5,Kota Tarakan,lag7_roll7,"[1, 7]",[7],0.106973,0.03,1,450,0.001,10,0.9453,00:00:04,7
Kota_Tarakan,6,Kota Tarakan,lag30_roll30,"[1, 30]",[30],-0.056271,0.03,1,300,0.001,10,0.9357,00:00:04,30
Kota_Tarakan,7,Kota Tarakan,lag30,"[1, 30]",[],-0.056917,0.03,1,300,0.0,10,0.9349,00:00:05,30
Kota_Tarakan,8,Kota Tarakan,lag1,[1],[],0.181041,0.05,2,150,0.0,10,0.9335,00:00:05,1
Kota_Tarakan,9,Kota Tarakan,lag1_roll7,[1],[7],0.097405,0.05,2,150,0.0,10,0.9324,00:00:05,7
Kota_Tarakan,10,Kota Tarakan,lag30_roll7,"[1, 30]",[7],-0.055571,0.03,1,300,0.0,30,0.9123,00:00:05,30
Kota_Tarakan,11,Kota Tarakan,lag14_roll7,"[1, 14]",[7],0.091607,0.03,3,450,0.0,10,0.907,00:00:04,14
Kota_Tarakan,12,Kota Tarakan,lag14,"[1, 14]",[],0.086589,0.05,3,300,0.001,10,0.8934,00:00:04,14
Kota_Tasikmalaya,1,Kota Tasikmalaya,lag14_roll30,"[1, 14]",[30],0.003921,0.05,1,450,0.0,10,0.9723,00:00:05,30
Kota_Tasikmalaya,2,Kota Tasikmalaya,lag7_roll30,"[1, 7]",[30],0.005749,0.03,1,450,0.001,10,0.9703,00:00:05,30
Kota_Tasikmalaya,3,Kota Tasikmalaya,lag1_roll30,[1],[30],0.004613,0.03,1,450,0.0,10,0.9702,00:00:05,30
Kota_Tasikmalaya,4,Kota Tasikmalaya,lag30,"[1, 30]",[],0.062388,0.05,2,300,0.0,10,0.9692,00:00:04,30
Kota_Tasikmalaya,5,Kota Tasikmalaya,lag30_roll30,"[1, 30]",[30],0.053943,0.05,2,300,0.0,10,0.9685,00:00:04,30
Kota_Tasikmalaya,6,Kota Tasikmalaya,lag14,"[1, 14]",[],0.130511,0.05,3,150,0.0,30,0.9642,00:00:04,14
Kota_Tasikmalaya,7,Kota Tasikmalaya,lag30_roll7,"[1, 30]",[7],0.068865,0.05,3,150,0.0,10,0.9631,00:00:05,30
Kota_Tasikmalaya,8,Kota Tasikmalaya,lag14_roll7,"[1, 14]",[7],0.131599,0.05,3,150,0.0,30,0.9628,00:00:05,14
Kota_Tasikmalaya,9,Kota Tasikmalaya,lag7_roll7,"[1, 7]",[7],0.139706,0.05,3,300,0.001,30,0.9604,00:00:05,7
Kota_Tasikmalaya,10,Kota Tasikmalaya,lag1_roll7,[1],[7],0.141235,0.05,3,300,0.0,30,0.9572,00:00:04,7
Kota_Tasikmalaya,11,Kota Tasikmalaya,lag1,[1],[],0.173326,0.05,1,150,0.001,10,0.9369,00:00:04,1
Kota_Tasikmalaya,12,Kota Tasikmalaya,lag7,"[1, 7]",[],0.165488,0.01,2,300,0.0,10,0.8473,00:00:04,7
Kota_Tembilahan,1,Kota Tembilahan,lag1_roll30,[1],[30],0.099824,0.03,2,150,0.001,30,0.9709,00:00:04,30
Kota_Tembilahan,2,Kota Tembilahan,lag14_roll30,"[1, 14]",[30],0.099709,0.03,2,150,0.001,30,0.9709,00:00:04,30
Kota_Tembilahan,3,Kota Tembilahan,lag7_roll30,"[1, 7]",[30],0.099395,0.03,2,150,0.001,30,0.9704,00:00:04,30
Kota_Tembilahan,4,Kota Tembilahan,lag1_roll7,[1],[7],0.107717,0.01,2,450,0.0,30,0.9558,00:00:04,7
Kota_Tembilahan,5,Kota Tembilahan,lag7,"[1, 7]",[],0.281814,0.03,3,150,0.0,10,0.9501,00:00:04,7
Kota_Tembilahan,6,Kota Tembilahan,lag14,"[1, 14]",[],0.145524,0.01,2,300,0.0,10,0.9459,00:00:04,14
Kota_Tembilahan,7,Kota Tembilahan,lag30_roll7,"[1, 30]",[7],-0.207054,0.03,1,450,0.001,10,0.9408,00:00:04,30
Kota_Tembilahan,8,Kota Tembilahan,lag30_roll30,"[1, 30]",[30],-0.052871,0.05,1,150,0.0,10,0.9371,00:00:04,30
Kota_Tembilahan,9,Kota Tembilahan,lag14_roll7,"[1, 14]",[7],0.146518,0.01,2,300,0.001,10,0.9369,00:00:04,14
Kota_Tembilahan,10,Kota Tembilahan,lag30,"[1, 30]",[],-0.203422,0.05,2,150,0.001,10,0.9367,00:00:04,30
Kota_Tembilahan,11,Kota Tembilahan,lag7_roll7,"[1, 7]",[7],0.280239,0.01,3,300,0.0,10,0.9298,00:00:05,7
Kota_Tembilahan,12,Kota Tembilahan,lag1,[1],[],0.276937,0.03,2,150,0.0,10,0.9295,00:00:04,1
Kota_Ternate,1,Kota Ternate,lag7_roll30,"[1, 7]",[30],0.173731,0.05,1,450,0.001,10,0.9858,00:00:05,30
Kota_Ternate,2,Kota Ternate,lag30_roll30,"[1, 30]",[30],0.174874,0.03,3,300,0.001,30,0.9857,00:00:05,30
Kota_Ternate,3,Kota Ternate,lag1_roll30,[1],[30],0.177145,0.05,1,450,0.001,10,0.9856,00:00:05,30
Kota_Ternate,4,Kota Ternate,lag14,"[1, 14]",[],0.293654,0.03,1,450,0.0,10,0.985,00:00:04,14
Kota_Ternate,5,Kota Ternate,lag14_roll7,"[1, 14]",[7],0.285878,0.03,1,450,0.001,10,0.985,00:00:05,14
Kota_Ternate,6,Kota Ternate,lag14_roll30,"[1, 14]",[30],0.172776,0.05,1,450,0.001,10,0.985,00:00:04,30
Kota_Ternate,7,Kota Ternate,lag1,[1],[],0.3884,0.05,1,300,0.001,10,0.9754,00:00:04,1
Kota_Ternate,8,Kota Ternate,lag7,"[1, 7]",[],0.253538,0.03,1,450,0.001,10,0.9748,00:00:04,7
Kota_Ternate,9,Kota Ternate,lag7_roll7,"[1, 7]",[7],0.254708,0.03,1,450,0.001,10,0.9748,00:00:04,7
Kota_Ternate,10,Kota Ternate,lag1_roll7,[1],[7],0.274122,0.03,1,450,0.0,10,0.9739,00:00:04,7
Kota_Ternate,11,Kota Ternate,lag30_roll7,"[1, 30]",[7],0.174056,0.05,1,450,0.001,10,0.9739,00:00:05,30
Kota_Ternate,12,Kota Ternate,lag30,"[1, 30]",[],0.173684,0.05,1,450,0.001,10,0.9721,00:00:04,30
Kota_Tual,1,Kota Tual,lag7_roll7,"[1, 7]",[7],-0.00924,0.05,1,450,0.001,10,0.9783,00:00:05,7
Kota_Tual,2,Kota Tual,lag7_roll30,"[1, 7]",[30],-0.159758,0.05,1,150,0.0,10,0.9767,00:00:05,30
Kota_Tual,3,Kota Tual,lag1_roll30,[1],[30],-0.160248,0.05,1,150,0.0,10,0.9766,00:00:05,30
Kota_Tual,4,Kota Tual,lag14_roll30,"[1, 14]",[30],-0.159273,0.05,1,150,0.0,10,0.9765,00:00:05,30
Kota_Tual,5,Kota Tual,lag7,"[1, 7]",[],0.033193,0.03,3,450,0.001,10,0.9726,00:00:05,7
Kota_Tual,6,Kota Tual,lag1_roll7,[1],[7],-0.034441,0.03,2,150,0.001,10,0.9702,00:00:05,7
Kota_Tual,7,Kota Tual,lag1,[1],[],0.019762,0.03,3,150,0.001,10,0.9675,00:00:04,1
Kota_Tual,8,Kota Tual,lag30_roll7,"[1, 30]",[7],-0.166148,0.05,1,150,0.0,30,0.9666,00:00:06,30
Kota_Tual,9,Kota Tual,lag30_roll30,"[1, 30]",[30],-0.163731,0.05,1,300,0.001,30,0.9652,00:00:04,30
Kota_Tual,10,Kota Tual,lag30,"[1, 30]",[],-0.164445,0.05,1,150,0.0,30,0.9648,00:00:04,30
Kota_Tual,11,Kota Tual,lag14,"[1, 14]",[],-0.027825,0.05,1,450,0.0,10,0.9647,00:00:04,14
Kota_Tual,12,Kota Tual,lag14_roll7,"[1, 14]",[7],-0.013738,0.05,2,150,0.0,10,0.9612,00:01:02,14
Kota_Watampone,1,Kota Watampone,lag1_roll30,[1],[30],-0.604753,0.03,1,300,0.001,10,0.9681,00:00:04,30
Kota_Watampone,2,Kota Watampone,lag7_roll30,"[1, 7]",[30],-0.603021,0.03,1,300,0.001,10,0.9679,00:00:04,30
Kota_Watampone,3,Kota Watampone,lag14_roll30,"[1, 14]",[30],-0.603835,0.03,1,300,0.0,10,0.9679,00:00:04,30
Kota_Watampone,4,Kota Watampone,lag30_roll7,"[1, 30]",[7],-0.551279,0.05,3,300,0.0,30,0.9626,00:00:04,30
Kota_Watampone,5,Kota Watampone,lag14_roll7,"[1, 14]",[7],-0.384296,0.05,1,150,0.001,10,0.9578,00:00:04,14
Kota_Watampone,6,Kota Watampone,lag30,"[1, 30]",[],-0.6867,0.03,3,450,0.001,30,0.9563,00:00:04,30
Kota_Watampone,7,Kota Watampone,lag30_roll30,"[1, 30]",[30],-0.681757,0.03,3,300,0.0,30,0.955,00:00:04,30
Kota_Watampone,8,Kota Watampone,lag7,"[1, 7]",[],-0.434178,0.01,3,450,0.001,30,0.9525,00:00:04,7
Kota_Watampone,9,Kota Watampone,lag1_roll7,[1],[7],-0.369076,0.01,3,300,0.0,10,0.8984,00:00:03,7
Kota_Watampone,10,Kota Watampone,lag1,[1],[],-0.266829,0.01,3,300,0.0,10,0.8805,00:00:04,1
Kota_Watampone,11,Kota Watampone,lag7_roll7,"[1, 7]",[7],-0.376113,0.01,3,300,0.0,10,0.8794,00:00:04,7
Kota_Watampone,12,Kota Watampone,lag14,"[1, 14]",[],-0.470202,0.01,3,300,0.001,10,0.8767,00:00:04,14
Kota_Yogyakarta,1,Kota Yogyakarta,lag1_roll7,[1],[7],0.389036,0.03,1,450,0.0,10,0.9918,00:00:03,7
Kota_Yogyakarta,2,Kota Yogyakarta,lag7_roll7,"[1, 7]",[7],0.3859,0.03,1,450,0.0,10,0.988,00:00:03,7
Kota_Yogyakarta,3,Kota Yogyakarta,lag14_roll7,"[1, 14]",[7],0.378833,0.03,1,450,0.001,10,0.9863,00:00:03,14
Kota_Yogyakarta,4,Kota Yogyakarta,lag7,"[1, 7]",[],0.384117,0.03,1,300,0.0,10,0.986,00:00:03,7
Kota_Yogyakarta,5,Kota Yogyakarta,lag30,"[1, 30]",[],0.346809,0.05,1,150,0.001,10,0.9827,00:00:03,30
Kota_Yogyakarta,6,Kota Yogyakarta,lag30_roll30,"[1, 30]",[30],0.346806,0.05,1,150,0.0,10,0.9825,00:00:03,30
Kota_Yogyakarta,7,Kota Yogyakarta,lag1,[1],[],0.389284,0.03,1,300,0.0,10,0.9823,00:00:03,1
Kota_Yogyakarta,8,Kota Yogyakarta,lag30_roll7,"[1, 30]",[7],0.348416,0.05,1,150,0.0,10,0.9822,00:00:03,30
Kota_Yogyakarta,9,Kota Yogyakarta,lag14,"[1, 14]",[],0.376679,0.05,1,150,0.0,10,0.9807,00:00:03,14
Kota_Yogyakarta,10,Kota Yogyakarta,lag1_roll30,[1],[30],0.371268,0.03,2,150,0.0,10,0.9798,00:00:03,30
Kota_Yogyakarta,11,Kota Yogyakarta,lag14_roll30,"[1, 14]",[30],0.37095,0.05,1,150,0.0,10,0.9795,00:00:03,30
Kota_Yogyakarta,12,Kota Yogyakarta,lag7_roll30,"[1, 7]",[30],0.370939,0.05,1,150,0.0,10,0.9793,00:00:03,30
